SNR,Bw,Power,Category
79.182507094839,24409.9426618459,0.000777334724505,2ndSCSDM_SingleBit
50.9652455744502,114214.311288418,0.0003317605339686,2ndSCSDM_SingleBit
63.3347241831019,97511.2050853649,0.0162756247000384,2ndSCSDM_SingleBit
61.5878612375567,48161.3349521481,0.0006336731058674,2ndSCSDM_SingleBit
53.0291822625085,21159.39557559,0.0005297034685458,2ndSCSDM_SingleBit
66.2012760959134,12068.4339699745,0.0080818932815679,2ndSCSDM_SingleBit
83.0454143860202,48725.9632280467,0.0159921183575786,2ndSCSDM_SingleBit
54.3156386624011,139950.335552406,0.0152365323712941,2ndSCSDM_SingleBit
50.7234285256592,121252.404392737,0.0133884673059421,2ndSCSDM_SingleBit
55.7403574102183,35805.5016916258,0.0074345147601874,2ndSCSDM_SingleBit
75.6336866060591,24176.0405729516,0.0047195661730735,2ndSCSDM_SingleBit
60.5546392987585,19442.3761101301,0.0177602608042913,2ndSCSDM_SingleBit
62.9714870381545,13389.6123295614,0.002379015256433,2ndSCSDM_SingleBit
62.0183922214252,29518.753284908,0.0171165117357371,2ndSCSDM_SingleBit
76.0826755109954,139879.432201368,0.0071336995380702,2ndSCSDM_SingleBit
106.815779672667,16861.8771983064,0.0037778529521333,2ndSCSDM_SingleBit
66.8530765560035,39444.4296685773,0.0023021938067275,2ndSCSDM_SingleBit
92.0902488726618,14315.9114598461,0.0049518334555885,2ndSCSDM_SingleBit
55.5847728567141,1034815.59460647,0.0012907015471219,2ndSCSDM_SingleBit
52.8214290599172,20164.8660117201,0.0003839401670955,2ndSCSDM_SingleBit
84.4618853089764,63448.8642517653,0.0034357560532283,2ndSCSDM_SingleBit
73.9846238629424,27650.7719623521,0.0034954746794699,2ndSCSDM_SingleBit
65.6295524410575,17259.5614176847,0.0196610646814634,2ndSCSDM_SingleBit
61.0508328714885,14035.7541825552,0.0002636148000321,2ndSCSDM_SingleBit
62.9022346575195,44007.1944293493,0.0008821490812196,2ndSCSDM_SingleBit
84.4144462852851,30383.8470750097,0.0048101374996355,2ndSCSDM_SingleBit
71.7363892367678,32667.4081717417,0.0087992727280661,2ndSCSDM_SingleBit
72.0808874638747,23463.9032304514,0.0003905344414527,2ndSCSDM_SingleBit
92.9262940322384,15075.3534868034,0.0083990469135288,2ndSCSDM_SingleBit
57.1736708218878,235504.67505928,0.0033332817945112,2ndSCSDM_SingleBit
65.8605980796291,10664.7476598572,0.0008146157971415,2ndSCSDM_SingleBit
62.0925547499236,90694.8456956716,0.0022007184594787,2ndSCSDM_SingleBit
66.980602358063,22124.3536341842,0.0026796918025067,2ndSCSDM_SingleBit
106.864914388346,12013.5170358453,0.0122538908445574,2ndSCSDM_SingleBit
66.6303730405815,22440.5204513353,0.0081487019968243,2ndSCSDM_SingleBit
66.1353124443386,27192.2103030033,0.0184976139903122,2ndSCSDM_SingleBit
68.182117858876,30062.217420044,0.0095287483218641,2ndSCSDM_SingleBit
52.2005447200805,102892.414251741,0.0025673875228001,2ndSCSDM_SingleBit
66.7326336034976,13308.4354650556,0.0020322240716954,2ndSCSDM_SingleBit
90.8518632190459,36060.4323968501,0.0107495599417989,2ndSCSDM_SingleBit
97.6383686235954,19590.7286971823,0.0022303930332459,2ndSCSDM_SingleBit
62.9194221343489,15722.964048027,0.0080951888337452,2ndSCSDM_SingleBit
67.1823894335129,25023.6607068071,0.0113923372749291,2ndSCSDM_SingleBit
77.0624228316023,10319.1795002613,0.000590995602943,2ndSCSDM_SingleBit
51.1564214934347,43762.5646489757,0.0013292489085882,2ndSCSDM_SingleBit
53.913073094492,710495.166296999,0.0148889260710242,2ndSCSDM_SingleBit
60.8198615692717,32601.2570166125,0.0037243540547301,2ndSCSDM_SingleBit
67.0680568555135,20298.1484331458,0.0014651035724525,2ndSCSDM_SingleBit
62.5985543178203,15572.3027299981,0.0002777746055076,2ndSCSDM_SingleBit
85.4370428914263,21801.5903368842,0.0012208589859054,2ndSCSDM_SingleBit
95.0476708551257,30833.6670429594,0.0082227576085553,2ndSCSDM_SingleBit
85.6635664493333,13971.8850351734,0.0122055626790241,2ndSCSDM_SingleBit
56.3898429575293,701195.242545196,0.0033016382677084,2ndSCSDM_SingleBit
65.686461405827,15477.892923527,0.00061962963765,2ndSCSDM_SingleBit
86.1675124277557,12663.6481591377,0.0060836743559238,2ndSCSDM_SingleBit
88.1486832516902,52494.3646700185,0.002653919584297,2ndSCSDM_SingleBit
102.666577118113,17675.5799635324,0.007956171834895,2ndSCSDM_SingleBit
67.8001546684771,22451.8953051934,0.0002178823698059,2ndSCSDM_SingleBit
84.6448335140838,24558.8348898812,0.0172708858699224,2ndSCSDM_SingleBit
66.8719453181082,11362.1626340794,0.0006532813425887,2ndSCSDM_SingleBit
59.4905092026038,72018.6020733447,0.0096298199768029,2ndSCSDM_SingleBit
65.5402001566104,31242.6127047228,0.012056555757182,2ndSCSDM_SingleBit
54.9003822170487,46247.8821032742,0.0034288195541303,2ndSCSDM_SingleBit
85.8193824289102,34435.2583946514,0.0026127532254337,2ndSCSDM_SingleBit
54.5343156247527,16398.3948152162,0.0005408217988619,2ndSCSDM_SingleBit
88.0769612583514,20442.6687177484,0.0163781848529133,2ndSCSDM_SingleBit
78.0846980629329,46908.7848318393,0.0012491505871638,2ndSCSDM_SingleBit
51.732127448868,153161.206357426,0.013876456627505,2ndSCSDM_SingleBit
52.2579204373496,85171.1031359024,0.0010431627411319,2ndSCSDM_SingleBit
59.767093864939,146927.11281551,0.0191979039252633,2ndSCSDM_SingleBit
63.411147038015,50639.1919307795,0.008087721651414,2ndSCSDM_SingleBit
115.696786573883,16947.5434288708,0.0061416404099932,2ndSCSDM_SingleBit
84.7878529798523,11408.3193045566,0.0031516764482786,2ndSCSDM_SingleBit
64.5777687764001,16431.6687702278,0.0007990093021584,2ndSCSDM_SingleBit
66.1521748649107,26619.5684289651,0.0189637295123575,2ndSCSDM_SingleBit
77.2076790776812,67495.3758156789,0.0016398956383021,2ndSCSDM_SingleBit
54.8305274289487,1009947.886378,0.0118296762667009,2ndSCSDM_SingleBit
96.0381706562002,17033.6448839936,0.0040249110714383,2ndSCSDM_SingleBit
50.6934191992091,25049.0355749813,0.0032788334888688,2ndSCSDM_SingleBit
52.1216760429065,30383.8470750097,0.0021631074820761,2ndSCSDM_SingleBit
73.7387457820721,37211.4074760133,0.0010341913703972,2ndSCSDM_SingleBit
51.5105056639949,22818.9509716993,0.0002179799976839,2ndSCSDM_SingleBit
63.3836615937708,12695.7760354306,0.0005800104640613,2ndSCSDM_SingleBit
63.8859458596731,25678.8217794885,0.001193863350498,2ndSCSDM_SingleBit
64.2344550169305,41034.7867992235,0.006711967834516,2ndSCSDM_SingleBit
50.1815078086522,13901.2601254414,0.0011297813537071,2ndSCSDM_SingleBit
52.297526062412,43211.6332927194,0.0109697040214233,2ndSCSDM_SingleBit
65.5478629490294,39026.888786631,0.0035669341579688,2ndSCSDM_SingleBit
76.7589378589141,22969.7759282419,0.0006766682743047,2ndSCSDM_SingleBit
58.6409956052255,28432.2902650766,0.0002744904714058,2ndSCSDM_SingleBit
91.0191182234944,10757.0206110522,0.0043516237581248,2ndSCSDM_SingleBit
67.0072039653364,11983.1156812457,0.0023373610528583,2ndSCSDM_SingleBit
55.1206767246374,10632.3700633966,0.0004415951411899,2ndSCSDM_SingleBit
60.0194610913001,10106.9880010752,0.0010424555184147,2ndSCSDM_SingleBit
66.9812088278966,29563.66423959,0.0005824829500743,2ndSCSDM_SingleBit
72.819845660978,83758.6216892454,0.0139652268989814,2ndSCSDM_SingleBit
50.4787514186669,15228.9223065078,0.0043894363222008,2ndSCSDM_SingleBit
58.4134826642827,84611.8496207926,0.0110049651573729,2ndSCSDM_SingleBit
74.1029165987493,12670.0672235901,0.0130077967744893,2ndSCSDM_SingleBit
51.1779026111521,93116.5635102502,0.0077075729602553,2ndSCSDM_SingleBit
104.125714230487,13160.8872804246,0.0070851118190551,2ndSCSDM_SingleBit
56.6096555888238,31850.0788647669,0.0134970203952351,2ndSCSDM_SingleBit
66.5732417471064,65773.3208397861,0.0021369237668903,2ndSCSDM_SingleBit
97.1700825109636,12523.2486131812,0.0017191367347206,2ndSCSDM_SingleBit
96.5667336259605,59103.3619187402,0.0092146133765531,2ndSCSDM_SingleBit
65.5464347519873,10740.6793327431,0.0091204985230171,2ndSCSDM_SingleBit
90.7118513077834,12472.5810745096,0.0169109088915724,2ndSCSDM_SingleBit
79.1463816667383,10215.1206453877,0.007468946964223,2ndSCSDM_SingleBit
110.070296424552,12535.9476257835,0.0023615789912372,2ndSCSDM_SingleBit
76.2214855255209,44029.501193866,0.0011250495060925,2ndSCSDM_SingleBit
54.9039582058931,86213.3006789535,0.0017348342472331,2ndSCSDM_SingleBit
82.8689410324305,19197.6140692142,0.0008167886745025,2ndSCSDM_SingleBit
67.1698531920589,48063.8087595924,0.0052083541543729,2ndSCSDM_SingleBit
51.4855747719384,22646.1523758535,0.0033848610403507,2ndSCSDM_SingleBit
84.4203366156515,10487.8829998,0.0030661239357478,2ndSCSDM_SingleBit
50.1587531903217,173847.965661923,0.0016873745763939,2ndSCSDM_SingleBit
67.537220839491,13008.3811296552,0.000459288818329,2ndSCSDM_SingleBit
95.9265902326713,24935.0509237752,0.0153868918545733,2ndSCSDM_SingleBit
85.0017269828241,15462.2136974197,0.0095094279702916,2ndSCSDM_SingleBit
99.1308959551492,44320.5201636859,0.0050481675760077,2ndSCSDM_SingleBit
63.0165115178063,18110.8015935103,0.0005765593639816,2ndSCSDM_SingleBit
85.6651899747385,11671.4662428916,0.0035805866886614,2ndSCSDM_SingleBit
66.419370633373,24746.2279672635,0.0007923160113657,2ndSCSDM_SingleBit
50.450666191942,147673.571336977,0.005935288365338,2ndSCSDM_SingleBit
84.9716764015388,33100.67466691,0.004843764011087,2ndSCSDM_SingleBit
51.9596449753633,20956.6410303035,0.0005567203149223,2ndSCSDM_SingleBit
98.4805387811225,22703.6060237201,0.0022292447051843,2ndSCSDM_SingleBit
55.8249043385973,37173.7120303563,0.0093716601960337,2ndSCSDM_SingleBit
65.7457972659978,11940.6829895224,0.0035153956618475,2ndSCSDM_SingleBit
51.009155213481,249510.618889284,0.0019345898896469,2ndSCSDM_SingleBit
51.115988834035,102684.058203994,0.0017104734052152,2ndSCSDM_SingleBit
52.0022578358482,44432.9620265017,0.0019544912110776,2ndSCSDM_SingleBit
62.1078537722044,25304.203775936,0.0053780065436261,2ndSCSDM_SingleBit
50.5045610221441,232657.754783744,0.0019441770704565,2ndSCSDM_SingleBit
66.8717234191398,35176.0318956464,0.0038174905491419,2ndSCSDM_SingleBit
65.2893378228895,49447.3304454188,0.000401983574318,2ndSCSDM_SingleBit
86.5105682522349,19951.4098657038,0.0008804427309309,2ndSCSDM_SingleBit
51.2405373936532,42023.8752192743,0.005711533387409,2ndSCSDM_SingleBit
66.4800194355501,14171.5494635319,0.0007565629988648,2ndSCSDM_SingleBit
66.6612230934759,11230.4998023251,0.0018055273146432,2ndSCSDM_SingleBit
82.0255538173996,35390.5935533667,0.0153243530313996,2ndSCSDM_SingleBit
56.8574364357289,15659.350850402,0.0008074426712773,2ndSCSDM_SingleBit
59.143015318183,42173.2122499754,0.0010353306506107,2ndSCSDM_SingleBit
59.301539065623,27890.010471613,0.0022184339324208,2ndSCSDM_SingleBit
98.4821578801113,14178.7328666281,0.0027005850308344,2ndSCSDM_SingleBit
63.5270061835494,28360.3396334798,0.0065249993392473,2ndSCSDM_SingleBit
62.9150344183245,31979.4638808221,0.0027809365762764,2ndSCSDM_SingleBit
55.8022531969935,19344.0990305309,0.0020423318553018,2ndSCSDM_SingleBit
58.4794576914276,26045.7835214878,0.0004598975872679,2ndSCSDM_SingleBit
58.9872888608965,127426.139653065,0.0017228274866124,2ndSCSDM_SingleBit
101.67367534192,10194.4351344061,0.0171838787674999,2ndSCSDM_SingleBit
52.2798164235816,57014.6244605718,0.0027469146922978,2ndSCSDM_SingleBit
66.3039923633173,19295.1469366285,0.0006424633912138,2ndSCSDM_SingleBit
64.9524630061259,10718.9295709929,0.0003567044205812,2ndSCSDM_SingleBit
51.9186013072128,24066.0284511674,0.001085258236599,2ndSCSDM_SingleBit
64.6468477716641,57391.470366732,0.0049501115696564,2ndSCSDM_SingleBit
60.4128057545435,229845.249770041,0.0064330014460062,2ndSCSDM_SingleBit
58.8607622721215,23392.6680906792,0.0004758292205003,2ndSCSDM_SingleBit
63.6649614507874,19921.1011442591,0.0002251241002666,2ndSCSDM_SingleBit
83.6097593107365,12296.8535877724,0.0056346854456448,2ndSCSDM_SingleBit
66.6726335344676,15923.4256655888,0.0208624129467351,2ndSCSDM_SingleBit
57.8725266115613,19187.8879391261,0.0022025050902582,2ndSCSDM_SingleBit
85.1247751224334,11038.6573086149,0.0069206185488724,2ndSCSDM_SingleBit
52.6568451946014,73084.8069287219,0.0029838860504199,2ndSCSDM_SingleBit
66.6334364172264,73717.1473307568,0.001196008374837,2ndSCSDM_SingleBit
66.7449171724859,10445.4503025111,0.0036134175776079,2ndSCSDM_SingleBit
81.4565855180675,10148.0457582739,0.0007299415232677,2ndSCSDM_SingleBit
73.080275096773,50128.5450984509,0.0005105929723702,2ndSCSDM_SingleBit
102.946665654292,20819.0347914552,0.0193862107027759,2ndSCSDM_SingleBit
56.1769639188872,126461.193541676,0.0032262071768309,2ndSCSDM_SingleBit
76.4088501681682,15321.8134781179,0.0012389380083995,2ndSCSDM_SingleBit
82.4357116492532,18641.5673017057,0.0009369779449868,2ndSCSDM_SingleBit
53.4055883284503,12222.301764092,0.0012022188041823,2ndSCSDM_SingleBit
67.0830411998695,26606.082097565,0.0102722734033833,2ndSCSDM_SingleBit
103.517224296667,10071.1987524766,0.0033394424833943,2ndSCSDM_SingleBit
64.3853014055917,34365.5273615677,0.0033284228753628,2ndSCSDM_SingleBit
50.9876912246862,35051.4721603337,0.0012120053622081,2ndSCSDM_SingleBit
61.2420640408259,24447.0808776131,0.0015587060573336,2ndSCSDM_SingleBit
66.5621203198853,35318.9279767174,0.0078714614247551,2ndSCSDM_SingleBit
64.2093395881038,40538.7339437479,0.0093787819800618,2ndSCSDM_SingleBit
66.7634647947226,33403.9900668077,0.0024665607790407,2ndSCSDM_SingleBit
66.2293450110074,10471.9505756493,0.0031548411940086,2ndSCSDM_SingleBit
90.9658388940224,24809.009540224,0.0048427303430667,2ndSCSDM_SingleBit
85.0255521600582,10648.5465558612,0.0097765119033062,2ndSCSDM_SingleBit
60.9673524767991,22101.9414915999,0.0149949707013227,2ndSCSDM_SingleBit
74.1573536753741,22395.0786353897,0.0006346723854287,2ndSCSDM_SingleBit
54.2072652073491,50844.9042208121,0.0169083000954526,2ndSCSDM_SingleBit
53.4827646313915,118098.947083865,0.0015403151197629,2ndSCSDM_SingleBit
101.509656070068,17973.6558899728,0.0094856704046443,2ndSCSDM_SingleBit
53.137374667063,28547.7911512142,0.0010155818109467,2ndSCSDM_SingleBit
60.5418141303617,125885.73685418,0.0140522246987452,2ndSCSDM_SingleBit
52.3478036734262,51336.8263480517,0.0036571809361753,2ndSCSDM_SingleBit
59.4768091319095,48015.1197468928,0.0006370631950085,2ndSCSDM_SingleBit
76.6008793327116,13308.4354650556,0.0002482258265533,2ndSCSDM_SingleBit
67.8249994627347,26714.164352996,0.015387099166499,2ndSCSDM_SingleBit
58.0246700591354,21245.3516810016,0.0005476713906181,2ndSCSDM_SingleBit
53.383404479774,93637.0788105617,0.0072114384588624,2ndSCSDM_SingleBit
68.1218669327082,25112.5853756467,0.0007354248076316,2ndSCSDM_SingleBit
61.1478834567403,65209.122011576,0.0122878556757561,2ndSCSDM_SingleBit
55.2047129777218,42473.4802599884,0.0076575874403727,2ndSCSDM_SingleBit
66.3564469646079,11760.5238869788,0.0161342268537053,2ndSCSDM_SingleBit
60.4823936264953,77431.309606058,0.0168389253078842,2ndSCSDM_SingleBit
50.9577583736437,13335.4395888085,0.0003934340831359,2ndSCSDM_SingleBit
115.808953406925,17873.7428746149,0.0046033714429905,2ndSCSDM_SingleBit
64.6018488885356,80471.6559473948,0.0144012568837207,2ndSCSDM_SingleBit
66.6591295524636,53705.2118574074,0.002572430432535,2ndSCSDM_SingleBit
64.3424111391218,11501.1959158498,0.006009270944587,2ndSCSDM_SingleBit
50.9121710492398,23121.5977828252,0.0201413076909748,2ndSCSDM_SingleBit
59.3656526312985,17094.1760448093,0.0018762996881695,2ndSCSDM_SingleBit
66.2997402912402,108901.206554837,0.0028250555914122,2ndSCSDM_SingleBit
69.608446856995,13034.7764136668,0.0017034107598291,2ndSCSDM_SingleBit
53.5174687692024,92177.5738387952,0.0007684725737685,2ndSCSDM_SingleBit
50.3987399562283,22034.8411939245,0.0114021793800881,2ndSCSDM_SingleBit
52.327848122982,16674.9326565071,0.0194445681678433,2ndSCSDM_SingleBit
80.0590536847479,31624.9134264524,0.0020927518594881,2ndSCSDM_SingleBit
62.7852356558262,15462.2136974197,0.0005775221147161,2ndSCSDM_SingleBit
72.4781694751847,21945.6909100962,0.0011381413892107,2ndSCSDM_SingleBit
85.0817991801974,14028.643217069,0.0103268646148572,2ndSCSDM_SingleBit
63.5682019381687,124616.302048668,0.0173589070899347,2ndSCSDM_SingleBit
112.444436168912,28591.2248471527,0.0059754430781406,2ndSCSDM_SingleBit
59.5298961759402,26138.3404299854,0.0004964223331241,2ndSCSDM_SingleBit
73.9713596287561,40089.2884310622,0.00973786523092,2ndSCSDM_SingleBit
67.9615083335159,11466.2789077729,0.000651352101083,2ndSCSDM_SingleBit
57.0362130382959,13823.9849831494,0.000981734186195,2ndSCSDM_SingleBit
112.556113068705,13328.6834252688,0.0015839543977379,2ndSCSDM_SingleBit
54.3758636977485,39805.8755629301,0.0124499761296727,2ndSCSDM_SingleBit
85.6474419421797,12025.6991627796,0.0008046536965686,2ndSCSDM_SingleBit
60.4880096154252,42258.7858431785,0.0005686435758828,2ndSCSDM_SingleBit
85.1731613816732,10822.6347252674,0.0003300012417894,2ndSCSDM_SingleBit
83.2952550955219,38633.3406991778,0.0025642489713153,2ndSCSDM_SingleBit
55.0294606657926,105105.842507674,0.0142804531180916,2ndSCSDM_SingleBit
80.5259504201419,19740.2132698499,0.0098812047260313,2ndSCSDM_SingleBit
50.1103078902531,608745.423677783,0.0046514085270768,2ndSCSDM_SingleBit
79.4610392463676,10789.777792225,0.0003137780011465,2ndSCSDM_SingleBit
52.6271867172602,145224.546116038,0.0110698731197782,2ndSCSDM_SingleBit
52.8408601772132,96969.154064087,0.0014959980310858,2ndSCSDM_SingleBit
52.6211505364962,36078.7110347928,0.000492093815,2ndSCSDM_SingleBit
64.1364151758002,13254.5911560098,0.0051178175912259,2ndSCSDM_SingleBit
79.0492471667632,24521.5269055988,0.0008598077217464,2ndSCSDM_SingleBit
50.7757717132306,630727.175022698,0.00414168708472,2ndSCSDM_SingleBit
67.0451270565785,22726.6282752076,0.0181301767051356,2ndSCSDM_SingleBit
99.4306577488064,44298.0659595787,0.008574339667052,2ndSCSDM_SingleBit
62.1887682629955,39304.7553660962,0.0178690728422305,2ndSCSDM_SingleBit
84.6408614736064,15564.4132994898,0.0104638796408054,2ndSCSDM_SingleBit
67.4101489784715,15955.7358615073,0.0042718454675637,2ndSCSDM_SingleBit
67.7120120484686,30414.6573598512,0.0165838382749549,2ndSCSDM_SingleBit
61.0650459423106,50948.0735294351,0.0138284055577729,2ndSCSDM_SingleBit
54.8982608693486,170014.493560401,0.0072562024575597,2ndSCSDM_SingleBit
55.9504867215169,32800.1134359494,0.0005051503792883,2ndSCSDM_SingleBit
84.1837219063141,10010.1403501556,0.0167543271120571,2ndSCSDM_SingleBit
96.5470836604163,19383.3501089526,0.0092078871931628,2ndSCSDM_SingleBit
63.293993008826,53055.9913843941,0.0011213927935124,2ndSCSDM_SingleBit
61.3540652988011,47099.3430374992,0.0004897654017032,2ndSCSDM_SingleBit
81.0646260050545,36096.9989379767,0.0021700368457152,2ndSCSDM_SingleBit
