SNR,Bw,Power,OSR,fs,Adc1,gm1,Io1,Adc2,gm2,Io2,Adc3,gm3,Io3,Adc4,gm4,Io4
120.470185676772,10000,0.00551902244185042,4,80000,384.274267469248,0.00149292618089095,0.00227972266997373,177.331706653525,0.000688943210558085,0.00105202753862649,137.792081400446,0.000535329641500506,0.000817457108903606,136.82362993938,0.00053156715552748,0.000811711731350479
55.0934696462245,10000,0.00214313751362415,16,320000,192.800468840294,0.000672624985274498,0.00064121367756982,174.343735543235,0.000608234789354214,0.000579830477080119,111.223022125317,0.000388024905070105,0.000369904303015363,100.8684812494,0.000351900911461162,0.000335467284918204
123.393385258382,23269.1816877636,0.00310660222255505,4,186153.453502109,155.233854294432,0.000337029629575341,0.000909848516415804,135.921197626243,0.000295099745449356,0.000796654187141009,107.46220003626,0.000233312157558605,0.000629851804673492,100,0.000168949199613743,0.000456096927774235
53.327978531816,23269.1816877636,0.00106808664409145,16,744613.814008436,277.032015840399,0.003292551147579,0.000290792514823447,249.812345789891,0.00296904284984797,0.000262220812442262,229.349803222037,0.0027258436376205,0.000240741871840623,158.452181072283,0.00188321883679503,0.000166322683223063
119.684203099979,54145.4816418154,0.0087716253658057,4,433163.853134523,670.77053806435,0.000236125498763349,0.00257131302782355,618.177195681029,0.000217611523421304,0.00236970317948813,454.324747039489,0.000159931975850943,0.00174159578370332,313.56076736546,0.000110380060520316,0.00120199507937215
51.4837926537458,54145.4816418154,0.00444573048364676,16,1732655.41253809,475.194158672947,0.00364998043967874,0.00130953789107848,374.43624185172,0.00287605588941218,0.0010318696843143,361.933132323369,0.00278001913394976,0.000997413672208839,238.53039946689,0.00183215907946823,0.000657340984889851
121.959005750508,125992.104989487,0.0223524501874202,4,1007936.8399159,208.019824744816,0.0096542367851485,0.00979404549617747,100,0.0043336682585331,0.00439642667090027,100,0.00333635337328704,0.00338466907913072,100,0.0024810196967486,0.00251694880989957
57.09510726117,125992.104989487,0.0192077911553128,16,4031747.3596636,136.085228030077,0.00402275088939528,0.008411293914691,100,0.00229615160480763,0.00480109421432001,100,0.0011038072084974,0.00230798453871498,100,0.000834584074727058,0.00174505758424057
120.507658860299,293173.318222417,0.0203001433209863,4,2345386.54577934,372.384053867136,0.00286898142271385,0.00846720861299022,210.014520731975,0.00161802781892257,0.00477527633186262,136.581600265445,0.00105227404282435,0.00310557041885628,100,0.000643536110392383,0.00189926447537966
58.275844222782,293173.318222417,0.000560080618889339,16,9381546.18311735,147.831528065852,0.000992446638426017,0.000170314552731831,115.554536383808,0.000775759492507591,0.000133128700202406,100,0.000299533125252677,0.0001,100,0.000205355222697018,0.0001
121.45947120076,682190.320772197,0.000922531664668392,4,5457522.56617757,299.281394141561,0.000516437615182108,0.000406160692881693,164.378457938343,0.000283650171600164,0.000223081252887648,100,0.000123792947722523,0.0001,100,0.000123619953035486,0.0001
95.5375040463466,682190.320772197,0.00376773920766596,8,10915045.1323551,809.286724875464,0.000140115721990216,0.00144671727152402,546.454371880817,0.0001,0.000976866360956859,317.94224531704,0.0001,0.000568367827506463,220.838275051581,0.0001,0.000394780412071951
128.072900508325,1587401.0519682,0.00391167591850016,4,12699208.4157456,113.204300741519,0.000244079818862008,0.00120531580208195,100,0.000197628443594189,0.000975929460762212,100,0.000153631219846662,0.00075866221893174,100,0.000116683265471535,0.000576205703392778
