SNR,Bw,Power,OSR,Adc1,gm1,Io1,Adc2,gm2,Io2,fs
58.6298893067626,29468.910367217,0.00981763959325547,32,12.3055835924185,0.000229275021298201,0.00022801580883371,151.780963658889,0.000235747407740278,0.00456105856856194,1886010.26350189
76.1690978506961,29468.910367217,0.0109808495896075,64,279.477569915494,0.000113682511834886,0.00047633375277555,209.351430427763,0.000612724705664958,0.00499080911866343,3772020.52700378
58.0987502180974,12105.1825122045,0.0047295153380962,32,11.0484061071378,0.000126936064635417,0.00015961282255535,269.209280047785,0.000275633249444706,0.00217234374972052,774731.680781088
89.0079971857407,12105.1825122045,0.00117940004352963,64,662.429976480587,0.000146940406689863,0.000604936104644266,515.661353268522,0.000277655670244163,0.000259151016025311,1549463.36156218
93.0554170520287,12105.1825122045,0.0044000417686271,128,399.132702384167,0.000105594145456416,0.000128597708660611,36.5607747546159,0.00056963693671096,0.00203095913073022,3098926.72312435
66.117906653957,40524.7717672584,0.00306966051731928,128,938.012193182082,4.14790868669768e-05,0.00172454593706479,79.2295361117333,0.00013225948341641,0.000599470134952976,10374341.5724181
74.7836848417064,166946.891663744,0.00213467987479762,128,369.379645504991,0.000256259071928791,0.000441489922453069,419.084665606299,0.00036357301500687,0.000795769264867569,42738404.2659186
66.3203081330583,119199.651608027,0.00741489045766243,64,315.369550844175,0.000243742615800907,0.00416750139268653,21.0911180254629,0.000214089305412923,0.00144714952159122,15257555.4058275
64.2510813899423,11519.7042038705,0.00919780304081957,32,51.0595346373987,0.000199117695244779,0.00706310820275182,172.419765729954,0.000279697443320565,0.000848352108538169,737261.06904771
75.1785214495457,11519.7042038705,0.0195195260782222,64,23.6306828844167,0.000252362881701193,0.00224988863625845,296.014697321083,8.66930252933587e-05,0.00817006810007181,1474522.13809542
87.5673049975866,11519.7042038705,0.00173910963110831,128,50.2705304881556,0.000109637407331243,0.00135004726857729,77.781810466894,5.40846545106119e-05,0.000153123809096263,2949044.27619084
69.2997943367218,280240.424500876,0.00309006784563071,128,112.333002813407,0.000914545532830383,0.00201731467408449,381.889477796639,0.000431758499882404,0.000462803541829524,71741548.6722243
59.3135288205822,278777.387663649,0.0142509046254202,32,79.2997258906581,0.000917030107670807,0.00993417429252959,422.220034957025,0.000423661508835101,0.00181905791345912,17841752.8104735
56.737850924429,24341.2037564869,0.0265933240145861,32,216.647980637814,4.57819879475156e-05,0.00710925041167158,108.318415409001,8.90338589167516e-05,0.00910886242015757,1557837.04041516
79.7764143462027,24341.2037564869,0.00310492497818394,64,37.4264206596754,0.000239925414223133,0.00173012877299243,743.612766450266,0.000487435844834271,0.000613471317400899,3115674.08083032
63.430656278977,24341.2037564869,0.0289461754048043,128,19.2700626005131,0.000101139895013535,0.00767262193567148,571.030414143987,3.59360662131857e-05,0.00994758208207106,6231348.16166063
69.5235731596157,118129.277343811,0.00687217624806809,128,311.555123038058,0.000101802797336853,0.00121054741361209,63.7698105132031,0.000619835712427296,0.00266719117322638,30241095.0000156
64.1595445281317,64983.9926139117,0.0254374866357837,128,425.08896747579,6.62132194184456e-05,0.00995065614148349,235.124860001094,0.000502576127740627,0.00713776080344099,16635902.1091614
53.8013160996874,135302.749752955,0.00125936645030518,64,183.722954776538,0.000185100891397716,0.0008823523260401,249.636703345421,0.000467183358583067,0.000158522146649085,17318751.9683782
58.4533909271953,209254.70904889,0.00949090674647137,128,216.270040962051,0.000127106254778857,0.00134908982483035,728.923639420251,0.000264021780009104,0.00384493449066643,53569205.5165157
60.2968469245489,27762.265014476,0.00152700012399679,32,15.1308604344298,0.000331891628950889,0.000347087050943909,931.736742695118,0.000461034901224012,0.000553599390716994,1776784.96092647
70.6647236999269,27762.265014476,0.00442730554852454,64,87.3926790453256,7.59829798538367e-05,0.000169628487135337,745.484459662416,0.000316874322407675,0.00202342649382497,3553569.92185293
86.0255262078601,15834.4370529775,0.00212517720520859,64,389.04211333107,0.000264701341439738,0.00138785956862425,39.1915636482876,0.000109493372543383,0.000318059361025298,2026807.94278112
66.1096610296829,15834.4370529775,0.00754020724342369,128,735.647596918624,1.67258926909442e-05,0.00147918840300272,24.172581718628,3.77088763274467e-05,0.00285098067631945,4053615.88556224
62.692471809031,18971.516450224,0.00264612278442482,32,51.3863281443142,0.00012024359841135,0.00048161289173346,35.1114910116639,0.00016989409685145,0.00101925202290699,1214177.05281434
112.811516772096,18971.516450224,0.0145948392387916,128,656.986368676009,0.000968125893797415,0.00171569152114448,669.173490721606,0.000368418349189616,0.00609207768647136,4856708.21125734
63.1088341322046,34756.2782202582,0.00804179826447194,64,38.3948777325056,0.000275611742770847,0.000491241749607285,311.105572224895,5.57995867979665e-05,0.00358380687018299,4448803.61219305
73.0017423393637,34756.2782202582,0.00199771959745234,128,39.2276737573559,0.000106265503734499,0.000769657612094584,234.384284282312,6.11722522240574e-05,0.000566466240358583,8897607.22438611
77.0065537696057,117560.028336537,0.00716386627105461,128,381.208961794626,0.000232688010536667,0.00509760739950793,178.532145307875,0.000272195920870164,0.000862561191224419,30095367.2541534
60.2170378729232,99085.2802464035,0.00314040364816054,32,351.289455641828,0.000330640533042662,0.000402947522934169,32.4070609768937,0.000289870925785603,0.00129395654718079,6341457.93576982
78.6783861465888,99085.2802464035,0.00684462956018338,128,173.520020143497,0.000184625424782666,0.00135263268131336,18.5063087379142,0.000951933174874129,0.00258303106895445,25365831.7430793
56.6636371641339,10928.4684319633,0.0018545662195599,32,10.0620882746107,0.000864171274677775,0.000180775536241876,37.2685808083103,0.000819694699671432,0.000792739003098062,699421.979645652
81.9587685143073,10928.4684319633,0.0139622476282589,64,144.973325258828,7.15110423209491e-05,0.000331277788819985,250.677076522779,8.7664449634804e-05,0.00648305045237997,1398843.9592913
76.7068223762575,10928.4684319633,0.00427824889902889,128,22.0635879355652,0.000386860219906599,0.00187245612480325,24.9128402274746,0.000135380978855243,0.00110103331808832,2797687.91858261
60.5770341730412,20645.6290136787,0.0144669003814845,64,14.8143964038573,4.86035692927021e-05,0.000304784156948997,12.0268303838474,7.46304417278088e-05,0.0067366081031848,2642640.51375088
