SNR,Bw,Power,OSR,Adc1,gm1,Io1,Adc2,gm2,Io2,fs
81.7160113876941,10000,0.0191983577064254,64,626.573864403688,8.64841257949733e-05,0.000816799256367423,10.4875304958031,0.000603880990015079,0.00873367547011409,1114304.72101904
73.7200823782754,10000,0.0115460635264815,128,17.2309966061719,0.000667213689742951,0.000159712455666828,12.4995586453567,0.00039620555258674,0.00541826926096729,3377940.25157861
54.8537249442243,10000,0.0105918070870971,512,948.060074459949,1.61444461061227e-05,0.00978992704225063,216.686693785418,0.000294226758650806,0.000148754139397093,10240000
70.9071354874065,10000,0.00485931618952886,64,17.2310003124486,0.000321861560953485,0.000198661708676897,200.51124676266,8.05456933207635e-05,0.00221462923591339,1114304.72101904
57.2192010029795,10000,0.0148856787823288,512,17.39631167626,6.14025435347067e-05,0.00326091573183411,189.274223712888,0.000157820107526461,0.00545796060185855,10240000
69.4727767991331,23269.1816877636,0.0107821083478673,64,139.375052672815,5.23065315521252e-05,0.00391032155462018,58.8689364760732,0.000159638153855179,0.00317917653119814,2592895.90089248
50.6470245930512,23269.1816877636,0.00185448965246444,128,792.100466855325,1.50558376069175e-05,0.000386465908068813,339.9352889296,0.000198991672361997,0.000689857356662948,7860190.54443926
71.5701449577375,54145.4816418154,0.00100867918979089,64,954.400966148494,0.000125124163803189,0.000562578669972122,57.9399519313939,9.69613182011641e-05,0.000199034088723888,6033456.58153246
65.8733919491682,54145.4816418154,0.00551615644388395,128,50.0744378050519,8.33863419221915e-05,0.00454765478899897,39.8141240702113,0.000253249088263666,0.000352913769254775,18290020.1878999
52.4662293997105,54145.4816418154,0.0167368605794211,512,26.1243051384388,0.000195391086056539,0.00482562049000212,47.8937795673341,0.000596492795875496,0.0055571233642471,55444973.2012189
