SNR,Bw,Power,OSR,Adc1,gm1,Io1,Adc2,gm2,Io2,fs
70.4771142182195,41806.6171794573,0.0166209569228858,64,536.912216768754,0.000194929197732024,0.000209335117191609,377.144345614702,0.000279573748974821,0.00781007383325457,5351246.99897054
58.0438334683175,41806.6171794573,0.00438623972974624,128,51.321713799647,3.75325695756805e-05,0.000171466364218242,507.97433834021,0.000223536317542058,0.00200295240348433,10702493.9979411
74.0234562649688,21496.0640393447,0.00588742013881796,128,19.8786701334182,6.12670056832441e-05,0.00536113700820179,11.5456375409795,0.000107032725111537,0.000122964895336231,5502992.39407224
56.4264009764136,88299.0859636615,0.00127973262592107,32,431.472041324238,0.000177567854225558,0.000955598207936654,387.015778912499,0.000884761406239667,0.000131597384565516,5651141.50167434
83.8505940943727,12388.4421432879,0.00464154326304434,64,56.6530283207453,0.000890550906845441,0.000121880836591652,70.7629104018632,0.0002811932078377,0.00214931827839195,1585720.59434085
68.1947027774971,12388.4421432879,0.0165347655856828,128,19.632972882682,0.00046507193428207,0.00468829640821078,110.449195758213,4.88018111005195e-05,0.00552954969383879,3171441.1886817
73.6293722577261,128681.842598495,0.00495541957617212,128,70.3339288539077,0.000201091486055371,0.00289723718902156,691.937833782749,0.000524867303629316,0.000911105013190228,32942551.7052147
63.7428997336687,31409.5816882084,0.000848358539908118,32,50.1815497313215,0.000774545493488727,0.000305682808686448,71.881592757151,0.000314656775338312,0.00025113885275588,2010213.22804534
86.5265196169222,31409.5816882084,0.000632341882652008,64,82.6732521062688,0.000690921093814543,0.000365808048254068,70.1538028570262,0.000991485608463487,0.000118211158088208,4020426.45609067
57.1746089160965,31409.5816882084,0.00727275100591208,128,798.349991956879,2.79349938805673e-05,0.00644973724006235,27.4061838460977,3.46311332480519e-05,0.000238346144688867,8040852.91218134
59.8490298564557,160004.573349127,0.00316269557677617,64,40.1244990520019,0.00020461946836453,0.0002911633845073,45.5743917888314,0.000204369657935235,0.00136046382049691,20480585.3886883
58.0708452824803,25942.5380756888,0.0139431856881126,32,42.6563973933448,7.54629764990731e-05,0.00011223398142674,267.523466819051,0.00010524750450778,0.00658349524172121,1660322.43684408
63.3285595640719,25942.5380756888,0.000874418180676451,64,22.0166336734771,6.25936639468011e-05,0.00034458247403572,52.5983839357945,0.000542670280165447,0.000244098372828069,3320644.87368817
57.9259137616374,18660.3384481016,0.00637695832992129,32,12.8374560238201,0.000333312632277786,0.00541826926096729,18.2097046043468,7.00311577998008e-05,0.0003275121932884,1194261.6606785
67.194927274001,18660.3384481016,0.00685676699796699,64,22.6055494566238,0.000182868961439868,0.000148754139397093,15.3004666796326,5.23856860598156e-05,0.0031907500721905,2388523.32135701
58.5604128578669,18660.3384481016,0.00116957333533727,128,211.648952758886,1.51280622028513e-05,0.000540596503774479,10.3667013460044,0.000130809233167437,0.000286641431606699,4777046.64271401
58.291203479115,35439.7711196932,0.00546875065009023,32,12.9840260496276,0.00025972094275012,0.00366322785744994,31.7748633876724,0.000307168504277285,0.000772553047508474,2268145.35166037
57.7131149142163,35439.7711196932,0.0117756615727204,128,46.95674121357,3.76663858739837e-05,0.000387375961779035,254.94497073099,0.000230738922872662,0.0054137699108821,9072581.40664146
