SNR,Bw,Power,OSR,fs,Adc1,gm1,Io1,Adc2,gm2,Io2,Adc3,gm3,Io3,Adc4,gm4,Io4
54.0808992838344,54145.4816418154,0.000268280208499461,512,55444973.2012189,23.897878125923,1.03442098461216e-05,0.00011650882218723,11.4186224486003,4.94255708141009e-06,5.56689696665569e-05,7.60620647960356,3.29235070759697e-06,3.70823783426277e-05,6.54128293803129,2.83139795999093e-06,3.18905790165841e-05
168.056470469655,10000,0.0177991332798349,2,40000,20.1323355234844,0.000378492995409154,0.00553290273930853,19.550432590821,0.000367553073224554,0.00537298029382824,12.6441874971741,0.000237713920212477,0.00347495994977025,5.88872230059687,0.000110709467368336,0.00161837794278726
130.190546373768,10000,0.00118719938991435,8,121257.325320832,62.2612284750726,4.32181435272312e-05,0.000454338168863544,41.3510107211502,2.87034798399175e-05,0.000301750269820423,27.6115570873555,1.91663458373526e-05,0.000201489507897566,15.0148328465812,1.04224284822895e-05,0.000109567572442602
75.8497525542359,10000,0.00705853120301593,16,367583.473599051,56.1623063195461,8.02444320416859e-05,0.00199634708877025,51.723601229701,7.39024316453952e-05,0.00183856873946949,35.5193081115669,5.07498158944797e-05,0.00126257043185176,35.0886118375193,5.01344391381054e-05,0.00124726088868687
137.345853880063,23269.1816877636,0.000373793576555607,2,93076.7267510545,74.144925952227,1.65853030521793e-05,0.000141884424372983,62.3363607854626,1.39438730502344e-05,0.00011928744352986,23.2820598656264,5.20790888373392e-06,4.45527677022721e-05,15.8180614754279,3.53830474437335e-06,3.02695905122843e-05
117.2915806061,23269.1816877636,0.00412483164619512,8,282155.87338627,15.2414517097461,1.6576190805865e-05,0.00149292618089095,8.88240680042539,9.66026548803183e-06,0.000870046890165934,7.54868486330342,8.20974556822887e-06,0.000739406552494901,6.17992526041676,6.72111963043181e-06,0.000605334215724729
93.8066176727272,54145.4816418154,0.00112645888198028,2,216581.926567262,140.126658727498,0.000881662062999525,0.000337029629575341,126.712374086501,0.000797260807894715,0.000304765880302868,80.8364759574592,0.000508614526354072,0.000194426155561876,73.3108344259468,0.000461263988645389,0.000176325644205112
154.786567889068,10000,0.0142555661863048,2,40000,69.9943164297483,7.88276829945097e-05,0.00467236350596478,62.8937546247396,7.08310217854538e-05,0.0041983763661251,42.0190314644305,4.7321883560916e-05,0.00280491615869184,17.0528370408438,1.92049254993703e-05,0.00113833604679564
110.452500933598,10000,0.00035692321334892,8,160000,86.1923104747378,3.07731207191519e-05,0.000101087512857997,79.592219915523,2.84166995672258e-05,9.33468369717867e-05,60.6920293606908,2.16687908227527e-05,7.11804366837915e-05,47.0791511738868,1.6808603858622e-05,5.52150681820826e-05
156.685411183296,23269.1816877636,0.01148082635613,2,93076.7267510545,13.4942292788894,0.000444571660075814,0.00403984916428784,8.58472995566504,0.000282826648993078,0.00257006261122935,7.75987037117384,0.000255651388574138,0.00232311940060267,4.63234351400159,0.000152614025113897,0.00138681273950265
64.7272138354678,23269.1816877636,0.00113697878121739,8,372306.907004218,704.551382532189,0.000506268957373061,0.000309215681388389,683.673425712275,0.000491266699633804,0.000300052699377248,498.518969005104,0.000358220400848304,0.000218791540983042,441.902378007652,0.000317537459610888,0.000193943477098411
102.326425819069,54145.4816418154,0.0010155005911643,2,216581.926567262,54.1493113733847,0.000873771643305402,0.000335967013410063,48.9856132378239,0.000790448459851962,0.000303929076144472,32.9890207467181,0.000532322021052771,0.000204678923784894,10.9976616991855,0.000177461997053898,6.8234506808256e-05
150.419976560836,10000,0.00147401833324173,2,40000,114.462160430502,6.05672177702479e-05,0.000398044574341906,111.631919462521,5.90696065037362e-05,0.000388202351749322,94.3828447974924,4.99423241106488e-05,0.000328218331204804,60.5301989993138,3.20293250684696e-05,0.000210495042247098
