SNR,Bw,Power,OSR,fs,Adc1,gm1,Io1,Adc2,gm2,Io2,Adc3,gm3,Io3,Adc4,gm4,Io4
120.788232920502,10000,0.0142734317206706,4,80000,301.582188790489,0.000200795361962891,0.00472251578518881,259.412311767399,0.000172718386479884,0.00406217204705325,138.409197661965,0.0001,0.00216736811744553,119.929689811735,0.0001,0.00187799503518483
51.2053752940341,10000,0.000801074126756946,16,320000,746.477360849074,0.00390306858266924,0.000222053567827542,728.109306579207,0.0038070284623581,0.000216589648627053,609.890995476199,0.00318890633279005,0.000181423414338165,321.746946002221,0.00168230205278114,0.0001
-107.889108590022,10000,0.0148502040010355,32,640000,756.827658041036,0.000718244708893824,0.00405605649670424,739.493416008211,0.000701794163660068,0.00396315732175248,630.919441633925,0.000598755272587094,0.0033812782513262,363.482301321804,0.000344952033566908,0.00194800590867594
119.524276419978,17210.2768599031,0.0108981508363761,4,137682.214879225,877.948731495246,0.00145232238959819,0.00278348962256187,877.772950514672,0.00145203160877626,0.0027829323183393,773.538127215071,0.00127960403729837,0.00245246137105531,560.554243177468,0.000927281342003182,0.00177720732748272
59.3265369024742,17210.2768599031,0.00273710122926079,16,550728.8595169,125.655603654192,0.00757342011105547,0.00102445611502529,100,0.00478242706035422,0.000646918641089292,100,0.00295627447717334,0.000399895083254711,100,0.00287607032686078,0.000389045872325799
-105.402188890593,17210.2768599031,0.000583298956577236,32,1101457.7190338,227.098154364459,0.00116852088845406,0.000198315980817741,144.28409795607,0.000742405779585699,0.00012599768801573,100,0.000478853767346159,0.0001,100,0.000236694759678482,0.0001
119.699913672874,29619.3629594517,0.000491327193248942,4,236954.903675614,807.5680842625,0.00397352807479862,0.000141642420897926,422.790640183102,0.00208028339810364,0.0001,241.302634034798,0.00118729653826743,0.0001,180.586953652232,0.0008885533545259,0.0001
51.2801429143371,29619.3629594517,0.0146424643608463,16,947819.614702456,705.789024171418,0.00264735155040417,0.00459565601893328,615.533505328594,0.00230881116573101,0.00400796861631475,493.054908957515,0.00184940489715811,0.00321046471737831,206.972667803102,0.000776335978932354,0.00134767636498834
-101.754938209313,29619.3629594517,0.0141300733117211,32,1895639.22940491,129.102720216604,0.00229592540082637,0.00401180101377031,119.43640776806,0.002124022498659,0.003711425297322,111.990199710647,0.00199160129025868,0.00348003818957281,100,0.000857251899631941,0.00149792499301681
128.358342301044,50975.7436946124,0.00203749488313708,4,407805.949556899,105.958774771035,0.000267662113582799,0.000514577562972798,100,0.000243743208434384,0.000468593722542423,100,0.000233301517533717,0.000448519682981652,100,0.000207941389151974,0.000399765106233091
51.8060710368001,50975.7436946124,0.00174250718875127,16,1631223.7982276,394.013745603226,0.00251869932397687,0.000497920673346639,374.816259489927,0.00239598102839662,0.000473660542021875,349.278000453203,0.00223272988173201,0.000441387487394812,121.332752443148,0.000775609290196061,0.000153329893867029
-106.457961181628,50975.7436946124,0.000666228566730319,32,3262447.5964552,308.300904801036,0.000135623210036933,0.000189576097348298,252.797853896887,0.000111207122334168,0.000155446934515893,250.174969153701,0.00011005330136612,0.000153834106769804,100,0.0001,0.0001
125.175801352502,87730.6662123742,0.00108116768691092,4,701845.329698993,107.396747016968,0.000763363388837663,0.000409168731725994,100,0.000438825481080985,0.000235213881315887,100,0.000424347387158864,0.000227453510024118,100,0.000169481106693841,0.0001
51.7368301871735,87730.6662123742,0.00534540682097687,16,2807381.31879597,551.834291103665,0.00343740087767084,0.00152491684590922,513.420844882392,0.0031981217754402,0.00141876666242734,348.139353163781,0.00216857585222469,0.000962034387717415,325.380024537264,0.00202680695990102,0.000899142167745461
-104.38266324428,87730.6662123742,0.00336279501452785,32,5614762.63759195,183.750576561816,0.000572010555213039,0.000897969774289313,180.112357353165,0.000560684877609916,0.000880190179020896,138.607067372946,0.000431480036949859,0.00067735818484312,116.069396473168,0.000361320879434214,0.000567218953557103
121.156658935807,150986.905461871,0.0031098388058632,4,1207895.24369497,335.547298648262,0.00485937921409462,0.00107405591303347,219.839802626942,0.00318370903780055,0.0007036869045967,207.151249803566,0.0029999540497698,0.000663072018878095,110.764172959421,0.00160408121869462,0.000354545887863147
52.7134888393724,150986.905461871,0.00313710437436598,16,4831580.97477987,298.538208651821,0.00185506405511133,0.00119459273554413,146.471434063026,0.000910147795345762,0.000586101564307601,134.235360952481,0.000834114983647752,0.000537139241811418,125.46267189749,0.000779603032879125,0.000502035558890543
-107.363389672578,150986.905461871,0.000741847901548419,32,9663161.94955974,437.197619133456,0.00012359440892213,0.000243544829213019,352.002717744236,0.0001,0.00019608625029902,228.339395721281,0.0001,0.000127198494913505,152.649007059589,0.0001,0.0001
119.455885096165,259852.644521882,0.00591425494661955,4,2078821.15617506,965.061152726309,0.000147115354499069,0.00203828321716518,895.860331214787,0.000136566278557576,0.00189212577138829,462.837382479302,0.0001,0.000977548071766358,193.282352324342,0.0001,0.000408227161360666
