SNR,Bw,Power,OSR,fs,Adc1,gm1,Io1,Adc2,gm2,Io2,Adc3,gm3,Io3,Adc4,gm4,Io4
119.737907096492,10000,0.000532954777718274,4,80000,736.088938985452,0.00245190923412345,0.000179060474353505,371.780977338468,0.00123840090935757,0.0001,242.104935295577,0.000806450545631439,0.0001,238.121712858393,0.000793182448044266,0.0001
57.6071048557919,10000,0.00066948047110788,16,320000,121.964806152059,0.00328245325882384,0.000185612238596619,109.388880527462,0.00294399588450785,0.000166473556043426,100,0.0026472655483772,0.00014969440410861,100,0.00157761726726102,0.0001
121.851874770303,23269.1816877636,0.000655576929425023,4,186153.453502109,233.99081189706,0.00204642616347392,0.000192333306065227,202.621701578588,0.00177207963012003,0.000166548854757239,158.643934456848,0.00138746088154847,0.000130400472368566,109.565978787415,0.000958237136746363,0.0001
51.8919251129253,23269.1816877636,0.000618312295117891,16,744613.814008436,484.204111316674,0.000165771589394254,0.000217021418092091,272.158557766638,0.0001,0.000121982103769841,260.55823259891,0.0001,0.000116782810828308,212.749611468709,0.0001,0.0001
119.643796133364,54145.4816418154,0.0011438166012036,4,433163.853134523,615.692613890235,0.000237094572769891,0.000431478887496377,334.619472983957,0.000128857256360982,0.000234502143895268,332.146356454086,0.000127904893942088,0.000232768977791138,184.645110953956,0.0001,0.000129399744708098
53.7570751676324,54145.4816418154,0.00101227662757934,16,1732655.41253809,233.159394298101,0.000340688659784663,0.000429396003761963,105.858204288391,0.000154678261430518,0.00019495285627967,100.759415381312,0.000147227995210248,0.000185562715310584,100,0.0001,0.0001
127.127872210441,125992.104989487,0.000979115019234568,4,1007936.8399159,122.086191877135,0.000944512154140388,0.000317748633876724,100,0.000766111145149226,0.000257731749349958,100,0.000534885796860264,0.000179943932417782,100,0.000370610245720957,0.000124679072431552
51.4729115612571,125992.104989487,0.0230661858115252,16,4031747.3596636,591.471628116301,0.00345077408700047,0.00610723751799382,477.590808482332,0.00278636862320703,0.0049313616497574,470.190768943756,0.00274319518348715,0.00485495257625956,468.752179106531,0.00273480213757229,0.00484009842365229
121.601700790067,293173.318222417,0.00360578988216889,4,2345386.54577934,244.495928315823,0.000351461362444133,0.00129263492418803,209.987670095326,0.000301855957833537,0.00111019188697273,100,0.000129946007832357,0.000477926639829767,100,0.0001,0.000360405993655661
51.8538735521393,293173.318222417,0.000673226643788647,16,9381546.18311735,356.269407861588,0.000118705069913385,0.000233812290020033,261.070578559656,0.0001,0.000171335254958526,121.134373978018,0.0001,0.0001,117.873845494776,0.0001,0.0001
120.714468937721,682190.320772197,0.000534289931113529,4,5457522.56617757,438.470743069643,0.000722984386648158,0.000142788626544969,422.144572548351,0.000696064537223279,0.000137471985691912,277.423624627122,0.000457437473908929,0.0001,141.570057865653,0.000233431632717821,0.0001
96.5335494686396,682190.320772197,0.0210965598373863,8,10915045.1323551,305.126812633162,0.000800715931953725,0.00672358379140064,258.553196059236,0.000678497119134147,0.00569731667707846,226.949392766372,0.000595562195819651,0.0050009150146589,100,0.000183564459248111,0.00154138437069234
126.305396864802,1587401.0519682,0.00107467808672905,4,12699208.4157456,126.068423615142,0.000428176548155926,0.000423504451760676,100,0.000227821912385047,0.000225336008053768,100,0.000173115800020759,0.000171226827566005,100,0.00014754544587705,0.000145935487207462
96.8651239869243,1587401.0519682,0.000747897366817363,8,25398416.8314912,196.818688589025,0.0035111085931274,0.0002149844884262,184.801035923895,0.00329672202321246,0.000201857640926004,142.292021626121,0.00253839075672412,0.000155425166663403,100,0.000759904386520583,0.0001
54.2645875683269,1587401.0519682,0.00628507532498773,16,50796833.6629825,172.732086752671,0.00247096149596454,0.00175790142649656,163.420248097583,0.00233775408090967,0.00166313446823869,161.828858240469,0.00231498898187148,0.00164693882935928,100,0.000817418512589292,0.000581531186006806
126.22506360894,3693752.34895952,0.000661851487340546,4,29550018.7916761,123.452170888189,0.000182097046043468,0.000219211859530378,100,0.000145961182893734,0.000175710825719552,100,0.0001,0.0001,100,0.0001,0.0001
116.181486571037,3693752.34895952,0.0010414262494556,8,59100037.5833523,254.281883636311,0.000153004666796326,0.000327781547408919,206.950771423259,0.000124524930254751,0.000266769473013683,187.396021521877,0.000112758586738019,0.000241562462234114,100,0.0001,0.0001
129.400892907158,3693752.34895952,0.00208957335054947,16,118200075.166705,127.305230366684,0.000103667013460044,0.000621725438434395,100,0.0001,0.000480077739150073,100,0.0001,0.000443693527734549,100,0.0001,0.000332771474950171
119.466743431568,8595059.45175427,0.00925796110784309,4,68760475.6140341,608.734464500718,0.00204713437007225,0.00233449062350485,536.788815221551,0.00180518583584995,0.00205857977330855,518.417638877115,0.00174340476593106,0.00198812649454764,506.015887754596,0.00170169848437066,0.00194056590220578
97.0927878981254,8595059.45175427,0.00232339322604755,8,137520951.228068,195.690759099423,0.00279154767567808,0.00063793534552679,188.003151794884,0.0026818832111869,0.000612874395052354,138.652599593065,0.00197789279321104,0.000451995763298415,118.29688263675,0.00168751651475175,0.000385637845378666
56.7837490386241,8595059.45175427,0.0277194587369332,16,275041902.456137,401.359399968581,0.00115456552957006,0.00923996663027506,358.574454859697,0.00103148874898106,0.00825498542610945,222.823229486443,0.000640981673713546,0.00512976450798467,100,0.000286349634268301,0.00229165083961569
225.659653793962,20000000,0.00225942145840951,4,160000000,921.345814393955,0.000165057733223357,0.000637335295732415,919.136995864282,0.000164662026666803,0.000635807359110969,649.503641607888,0.000116357612016322,0.00044929014604113,445.985661246914,0.0001,0.000308507835888079
