SNR,Bw,Power,OSR,fs,Adc,gm,Io,Vn
50.8885939084097,262432.638652507,0.00337735303991614,256,134365510.990084,221.196200342098,0.00075302485392314,0.00160826335234102,3.11335190792539e-10
55.9950233357432,273940.834191108,0.0064308073252215,256,140257707.105847,157.964770227898,0.000864549910081838,0.00306228920248643,2.84893539340823e-09
57.3697435346099,29412.2960383463,0.00038964991390039,64,3764773.89290833,824.843457783358,9.18799934773702e-05,0.000185547578047805,1.16237874543532e-11
83.1811415882307,29412.2960383463,0.0192734185262038,128,7529547.78581666,33.5445429720678,0.000697179868529353,0.00917781834581133,3.4497165447855e-08
60.62281297764,29412.2960383463,0.00070114889591143,512,30118191.1432666,528.781190008707,7.37529497707605e-05,0.00033388042662449,1.19757056103451e-09
65.8140739576158,33520.4632055971,0.00432968973122155,64,4290619.29031642,543.000492779791,0.000174640329426562,0.00206175701486741,1.28793959504306e-11
85.7133635306091,33520.4632055971,0.00236142014714012,128,8581238.58063285,535.411263711204,0.000778803790599067,0.00112448578435244,4.32222685411517e-09
65.8542675869696,13835.6899328738,0.000751340558107561,64,1770968.31140784,73.6012241347865,0.000710011814717889,0.000357781218146458,1.0854973966458e-08
100.196853520276,13835.6899328738,0.00996676418726141,256,7083873.24563137,628.578475921603,0.000275279979654678,0.00474607818441019,6.44663641711713e-11
52.0780485855265,13835.6899328738,0.00255009775021032,512,14167746.4912627,123.77666795058,0.000146915822616657,0.00121433226200492,1.14438627569608e-09
52.1464396933294,133506.581966167,0.0021886630761416,256,68355369.9666776,419.570376627811,0.000254882828068125,0.00104222051244838,9.55082966827772e-09
64.7037244934782,10825.6273609908,0.0131382274542224,64,1385680.30220682,15.1251630068716,0.000136104931073459,0.00625629878772496,1.65099672252687e-09
83.4784925609627,10825.6273609908,0.00111476664053644,128,2771360.60441363,661.540562719628,0.000601719272281836,0.000530841257398304,1.00690394251353e-08
84.6109920576574,50597.4969589251,0.02002950446631,128,12952959.2214848,168.818692550429,0.000903743557618393,0.00953785926967144,1.98935828629933e-08
61.4868161883545,50597.4969589251,0.00642555349324562,512,51811836.8859393,364.320191785037,0.00045310270776852,0.00305978737773601,3.14727985951168e-09
63.0721902676213,64257.033620824,0.00345552401478683,512,65799202.4277238,525.232570565677,0.00021774469908115,0.00164548762608897,6.38218694614519e-09
51.3842073955328,244206.303292357,0.00262270742654508,256,125033627.285687,930.055971990273,0.000667506430461949,0.0012489082983548,1.09261641850413e-11
63.434894935192,47854.4840273373,0.00659621177351652,512,49002991.6439934,517.972920813856,0.000221694567393132,0.00314105322548406,5.67735478309629e-11
64.5119767594612,104830.5623807,0.00646046909849386,64,13418311.9847296,25.5891444714081,0.000566259265616065,0.00307641385642565,1.53895248294366e-08
50.4234197499778,104830.5623807,0.00128725740329399,256,53673247.9389185,227.110749902995,0.000251003114706555,0.000612979715854283,1.47083427167007e-10
62.9679166182297,152117.573166798,0.00190166285848994,64,19471049.3653502,194.516405078792,0.000615811716894592,0.000905553742138065,8.83133684668605e-08
66.4930762153083,15242.3863629335,0.0089292981034317,64,1951025.45445549,680.081034472255,0.000270429662606619,0.00425204671591986,2.86367467761206e-10
84.9192147270886,15242.3863629335,0.002914604414508,128,3902050.90891098,112.056027024008,0.000256174995357859,0.00138790686405143,3.28171381430102e-11
66.1513939956003,11971.8760022133,0.00812593905960216,64,1532400.12828331,149.361976713755,0.000163498419309031,0.00386949479028674,1.99575862790771e-09
50.1474005132722,181204.894606185,0.00752683847421216,512,185553812.076733,52.2559863075461,0.00066914671118128,0.00358420879724389,4.55241205920127e-11
57.5549229160696,30720.1519664516,0.000435827671257127,64,3932179.4517058,200.167600319231,9.43869676013376e-05,0.000207536986312918,5.80630337145973e-08
86.2377031654478,30720.1519664516,0.0175340624924407,128,7864358.90341161,119.996530536901,0.000732207951214958,0.00834955356782889,1.86341024142174e-08
52.3939015154065,30720.1519664516,0.000756434989072334,256,15728717.8068232,101.704163173656,0.000740599746454043,0.000360207137653492,1.59731144257252e-09
58.7060825213107,30720.1519664516,0.000848455076456843,512,31457435.6136464,232.260619645418,0.00022863251396428,0.000404026226884211,1.60167082310303e-11
65.2818634409473,19680.2658914928,0.000499474218906885,64,2519074.03411108,17.2860360762684,0.000269066985145747,0.000237844866146136,1.64708460861477e-11
81.2688866980455,19680.2658914928,0.000530514980525459,128,5038148.06822216,40.0876736834666,0.000228170253870113,0.0002526261812026,8.80486982994483e-08
66.595859956678,39338.7482164399,0.00204494958563426,64,5035359.7717043,271.902494031581,0.000372072137968033,0.000973785516968696,5.89943453935524e-11
53.524591776317,39338.7482164399,0.00395433723945589,512,40282878.1736344,176.939864611836,6.22226182603964e-05,0.00188301773307423,7.93248381841366e-08
85.604688119107,13618.7818330561,0.00116954224843629,128,3486408.14926236,211.410832128687,0.000365760813774989,0.000556924880207755,1.0404835408275e-09
53.5983207927417,132950.062005832,0.000618345888660458,512,136140863.493972,264.178090220194,0.000276686296210932,0.000294450423171647,2.80301370655448e-09
57.1122630728124,48634.8485409735,0.00137442755318295,64,6225260.61324461,414.120796992553,0.000144738636902847,0.000654489311039498,4.37527139238321e-11
64.0145030441096,48634.8485409735,0.00451688661496972,512,49802084.9059569,358.262068624056,0.000629307800109604,0.00215089838808082,7.30373640185655e-11
65.4812340052947,66486.6597115704,0.000749325569556136,64,8510292.44308102,24.1498692876624,0.000510870310792111,0.000356821699788636,1.06816723309498e-11
52.8545009647004,66486.6597115704,0.0181655784582528,256,34041169.7723241,821.772155524522,0.000191696533955267,0.00865027545631085,2.72505239759809e-09
61.3142884756095,78518.0280675986,0.00168369736429931,64,10050307.5926526,38.0674151536817,0.000298098275292284,0.000801760649666336,1.42948720451607e-08
59.9658796096259,78518.0280675986,0.00279621649454762,512,80402460.741221,379.032144853244,0.000292207077927701,0.00133153166407029,5.90197783201188e-09
66.3569927534604,33167.1925391538,0.0153831957952755,64,4245400.64501168,47.0836287763929,0.000913674065661983,0.00732533133108358,7.91586663122515e-10
62.4009821481549,33167.1925391538,0.000725743524209522,512,33963205.1600934,494.054258882989,0.000133356032342585,0.000345592154385486,7.85452790533934e-11
61.4528237403027,55382.9517876896,0.00065163815094398,64,7089017.82882427,16.6085406677901,0.000227899159080706,0.000310303881401895,3.97617495047994e-08
56.5454778819491,55382.9517876896,0.00100372834645296,512,56712142.6305941,205.370886915986,9.09580886793332e-05,0.000477965879263313,1.23073314156688e-11
83.3321314742877,52839.6785802217,0.00214591909560138,256,27053915.4330735,14.1126907545565,0.000704843220888128,0.00102186623600066,5.54696331043828e-10
66.7267445805423,63304.846345131,0.0167450477559136,64,8103020.33217677,399.032466432859,0.000372617857459494,0.00797383226472074,3.29216346668833e-09
66.5760960513181,16035.593622687,0.00112670191748648,64,2052555.98370394,451.636463356032,0.000973155579743208,0.000536524722612611,3.74510769531735e-08
79.971856535624,16035.593622687,0.00674013577781448,128,4105111.96740787,16.2950198063539,0.000292873737527721,0.00320958846562594,7.23711279235984e-10
66.6282457662858,25305.9726953188,0.00594507122264457,64,3239164.50500081,872.491016278386,0.000532348879665448,0.00283098629649741,4.56999378058778e-11
53.9188904438105,307511.73920807,0.00308761339280019,64,39361502.618633,373.519456954288,0.000854867570895807,0.00147029209180962,9.66935066250889e-11
103.096664204238,31528.8909317009,0.00367668678876008,512,32285584.3140617,117.887883114636,0.000931563490886327,0.0017508032327429,3.80895596869086e-10
50.7654112603555,27351.2824117659,0.0070536042890256,256,14003856.5948241,290.49733672827,4.79428985723187e-05,0.00335885918525029,1.49829266056389e-08
62.4906378503692,27351.2824117659,0.0140517244182418,512,28007713.1896483,324.600608511962,7.01008836217335e-05,0.00669129734201992,3.44712391347851e-09
77.0310406601019,53772.1812380941,0.00300959330123275,128,13765678.3969521,323.634052806718,0.000372444226704295,0.00143313966725369,5.68183131247424e-09
64.0133939733312,21237.8804826293,0.000349667197447837,64,2718448.70177655,14.0007745223116,0.000291474140064714,0.000166508189260875,2.12991849880764e-11
98.6899836240608,21237.8804826293,0.00244608784735248,256,10873794.8071062,112.807049306209,0.000437917321963525,0.00116480373683452,6.04944313123997e-08
62.1218784441792,21237.8804826293,0.00219669296189898,512,21747589.6142124,774.835661611776,5.03365098999882e-05,0.00104604426757094,4.71761596858772e-08
63.1624538418947,89730.9109835375,0.0017173723981239,64,11485556.6058928,20.7371910792483,0.000425810840406596,0.000817796380058998,2.30745873700119e-08
52.2640113561766,89730.9109835375,0.00602167741026546,512,91884452.8471424,827.324974154594,4.32411273720101e-05,0.00286746543345974,7.39911420135106e-09
66.4081662232306,20310.5455141969,0.00289917610560796,64,2599749.82581721,90.1248005360657,0.000843365152503264,0.0013805600502895,1.57490997501055e-09
102.666745170581,20310.5455141969,0.00337968743864397,256,10398999.3032688,330.343833776097,0.000667857148010534,0.00160937497078284,1.13452758787335e-10
107.022426811837,20310.5455141969,0.0123051769477632,512,20797998.6065377,345.54075155905,0.000948697820126242,0.00585960807036344,3.37224587228566e-08
97.4417226820261,45641.8238808672,0.00256155497399384,256,23368613.827004,44.1365038668558,0.000906930916309277,0.00121978808285421,1.24627596749258e-08
62.731142741666,45641.8238808672,0.000684848925689305,512,46737227.654008,739.786523202562,0.000137430854628129,0.000326118536042526,2.51553255533155e-10
84.8608108726076,10151.3442592219,0.00296833530294778,128,2598744.13036081,999.603513766743,0.000163826474762186,0.00141349300140371,2.69198655135447e-10
101.657293562363,10151.3442592219,0.0189006210371138,256,5197488.26072161,413.89205608968,0.000813990343620047,0.00900029573195893,1.47963458586995e-11
59.4772140968024,10151.3442592219,0.000635522170965844,512,10394976.5214432,275.596698179632,3.05574671161936e-05,0.00030262960522183,2.06094966736584e-08
55.9926160202975,28287.807245707,0.000237469901364411,64,3620839.32745049,11.2029625788279,0.000998543087407719,0.000113080905411624,1.91234610632503e-09
58.0385780067712,28287.807245707,0.00039303453992343,128,7241678.65490098,30.0910153600677,0.000554868759486609,0.000187159304725443,3.40686106634221e-10
101.099239871245,28287.807245707,0.00618126204826606,256,14483357.309802,269.830146721761,0.000541422314987535,0.00294345811822193,4.84448663056674e-11
63.3105475869534,49638.8580757479,0.0163317700053413,64,6353773.83369573,10.9418029043326,0.000781707804543203,0.00777703333587679,7.88146476703027e-10
78.2911540309794,49638.8580757479,0.0036711905742387,128,12707547.6673915,154.379656046291,0.000369112998685254,0.00174818598773272,1.05942649471835e-10
66.604998978988,14956.2259392771,0.00275293081445081,64,1914396.92022747,358.777086728565,0.000127593226133705,0.00131091943545277,3.60285790694378e-10
60.0782121954534,13952.5862921044,0.00639154854208087,512,14287448.3631149,139.92474518799,5.38440765622775e-05,0.00304359454384804,2.21616704596088e-10
67.1073383419152,65639.46990846,0.00351058194477567,64,8401852.14828288,61.7305795385032,0.000771407817779378,0.00167170568798841,4.41904140117692e-08
63.5360519253768,65639.46990846,0.00106923928354451,128,16803704.2965658,91.2897442350315,0.000850359305020672,0.000509161563592626,1.94924706904875e-11
53.9740683209603,65639.46990846,0.00136504527044412,512,67214817.186263,714.090286787225,4.23592766315096e-05,0.000650021557354343,2.46687228984991e-11
61.6941923418461,119852.888000172,0.000749345742740366,64,15341169.6640221,605.968264892034,0.000545432471604644,0.000356831306066841,1.62574895790333e-09
56.5726843386633,119852.888000172,0.000944565864269321,512,122729357.312176,574.908388635638,0.000135828625911792,0.000449793268699677,1.91138441848126e-08
78.3462686992687,108458.331394296,0.00277340819962366,128,27765332.8369398,738.157813767392,0.000815483188881463,0.00132067057124936,4.51268482316817e-08
54.374678469988,108458.331394296,0.0153259142409226,512,111061331.347759,558.502661001141,7.53217722003221e-05,0.00729805440043935,7.94916225442924e-10
50.6695984001421,18865.8651981371,0.00292749634080528,256,9659322.9814462,617.822683668637,3.48393694570382e-05,0.00139404587657394,1.46687615228548e-09
112.224223762833,18865.8651981371,0.00977133617268569,512,19318645.9628924,216.532363572795,0.000562743233508031,0.00465301722508842,3.1644347181967e-09
59.901840353773,86482.4552026247,0.0166314024274264,64,11069754.265936,675.703131531965,0.000302962104223446,0.0079197154416316,1.38745737050785e-11
55.9589955620116,86482.4552026247,0.0118737945354173,128,22139508.5318719,686.140480121059,0.000419856629397672,0.00565418787400822,1.95760104960498e-10
78.7115324172213,104345.823938653,0.00235153166119493,128,26712530.928295,19.4855869814879,0.0009297189725123,0.00111977698152139,3.07264705346985e-11
54.2647634032356,104345.823938653,0.0106048457674942,256,53425061.8565901,287.673989332917,0.00073738753300101,0.00504992655594961,4.93215412723837e-08
102.534873421132,11257.5258045542,0.00535540038348703,256,5763853.21193175,87.3435870765695,0.000668236097798165,0.00255019065880335,2.87397299409847e-09
57.8477323881543,1018986.4445172,0.00120270274414227,128,260860529.796403,150.728375124314,0.000227785573286335,0.000572715592448702,4.51882697672286e-08
54.4649835741793,33113.00563298,0.000598197871169389,64,4238464.72102145,211.829298835197,9.72666945585459e-05,0.000284856129128281,1.02351597421127e-10
50.5576192599282,33113.00563298,0.0155433810975189,512,33907717.7681716,97.3800119673116,9.59286942439455e-05,0.00740161004643759,8.76168700836853e-11
64.8002875027116,21532.7225785308,0.00195315012801157,64,2756188.49005194,812.090526559687,0.000100381665224818,0.000930071489529318,9.06578639915844e-08
61.4400854487848,21532.7225785308,0.0046821058882867,512,22049507.9204155,353.756546198838,0.000129502902708572,0.00222957423251748,4.16025676566851e-09
56.3474233061126,700810.196809752,0.00275749575303132,128,179407410.383297,371.703061039244,0.000652067243293643,0.0013130932157292,1.71350223758655e-10
65.8021057107392,14739.4832728285,0.00757378608299381,64,1886653.85892205,27.7718263257006,0.000810004215405335,0.00360656480142562,2.06358133841425e-10
68.417352138633,60187.6876342676,0.0102057483836057,64,7704024.01718626,569.685451518003,0.00058479332422416,0.00485988018266938,2.6722205046665e-11
